BTCUSDT,ETHUSDT,date
44173.55,3114.01,2022-02-15
44226.46,3119.5,2022-02-15
44284.93,3128.52,2022-02-15
44213.46,3121.64,2022-02-15
44198.96,3122.6,2022-02-15
44211.72,3127.53,2022-02-15
44220.21,3125.37,2022-02-15
44222.76,3133.86,2022-02-15
44197.79,3123.7,2022-02-15
44103.96,3113.2,2022-02-15
44088.98,3111.0,2022-02-15
44131.01,3116.72,2022-02-15
44116.13,3114.09,2022-02-15
44072.89,3109.49,2022-02-15
44052.77,3109.05,2022-02-15
44096.65,3112.69,2022-02-15
44123.18,3113.68,2022-02-15
44074.62,3110.27,2022-02-15
44085.46,3111.83,2022-02-15
44118.01,3116.93,2022-02-15
43932.44,3093.64,2022-02-15
43925.33,3093.28,2022-02-15
43873.01,3091.23,2022-02-15
43908.09,3091.71,2022-02-15
43972.74,3097.17,2022-02-15
43977.68,3098.21,2022-02-15
43902.64,3092.17,2022-02-15
43891.2,3092.72,2022-02-15
43925.0,3097.36,2022-02-15
43914.88,3096.36,2022-02-15
43967.35,3101.78,2022-02-15
43949.87,3098.28,2022-02-15
43933.21,3096.61,2022-02-15
44093.91,3114.29,2022-02-15
44149.29,3118.69,2022-02-15
44094.64,3113.92,2022-02-15
44096.4,3115.76,2022-02-15
44110.01,3115.36,2022-02-15
44139.56,3119.66,2022-02-15
44118.77,3115.25,2022-02-15
44128.64,3117.76,2022-02-15
44080.06,3113.75,2022-02-15
44060.4,3114.46,2022-02-15
44078.07,3115.38,2022-02-15
44097.67,3119.0,2022-02-15
44026.86,3112.31,2022-02-15
44056.0,3112.63,2022-02-15
44028.58,3111.74,2022-02-15
44049.24,3113.89,2022-02-15
44038.09,3111.95,2022-02-15
44065.12,3118.1,2022-02-15
43998.27,3110.37,2022-02-15
43993.95,3109.34,2022-02-15
44015.04,3113.29,2022-02-15
44035.49,3116.15,2022-02-15
44063.97,3116.87,2022-02-15
44108.01,3110.51,2022-02-15
44138.46,3110.68,2022-02-15
44144.27,3114.0,2022-02-15
44090.64,3108.53,2022-02-15
44080.0,3110.79,2022-02-15
44118.08,3110.82,2022-02-15
44057.35,3105.71,2022-02-15
44114.1,3111.23,2022-02-15
44140.76,3112.94,2022-02-15
44148.23,3113.55,2022-02-15
44068.15,3108.56,2022-02-15
44118.05,3110.59,2022-02-15
44084.03,3108.07,2022-02-15
44007.97,3098.82,2022-02-15
44012.97,3098.72,2022-02-15
43977.15,3094.98,2022-02-15
43951.45,3096.0,2022-02-15
43955.21,3096.03,2022-02-15
43986.69,3097.7,2022-02-15
43999.99,3099.54,2022-02-15
43969.02,3096.62,2022-02-15
43996.38,3099.77,2022-02-15
44033.21,3103.3,2022-02-15
44103.6,3113.66,2022-02-15
44063.78,3115.91,2022-02-15
44085.6,3119.12,2022-02-15
44180.97,3128.77,2022-02-15
44276.91,3140.47,2022-02-15
44332.88,3146.5,2022-02-15
44236.37,3135.73,2022-02-15
44225.85,3134.17,2022-02-15
44216.04,3132.05,2022-02-15
44169.17,3125.7,2022-02-15
44155.04,3125.16,2022-02-15
44142.95,3128.54,2022-02-15
44164.83,3132.93,2022-02-15
44212.7,3144.18,2022-02-15
44268.65,3148.27,2022-02-15
44334.77,3161.69,2022-02-15
44354.47,3166.31,2022-02-15
44611.21,3191.37,2022-02-15
44689.99,3188.3,2022-02-15
44654.37,3185.14,2022-02-15
44550.47,3180.23,2022-02-15
44544.86,3183.52,2022-02-15
44410.5,3178.39,2022-02-16
44385.6,3177.82,2022-02-16
44389.2,3175.98,2022-02-16
44223.51,3164.4,2022-02-16
44189.99,3160.84,2022-02-16
44182.11,3160.38,2022-02-16
44246.02,3163.44,2022-02-16
44225.86,3165.93,2022-02-16
44182.1,3158.98,2022-02-16
44156.02,3155.92,2022-02-16
44161.77,3155.44,2022-02-16
44195.77,3161.0,2022-02-16
44168.89,3157.0,2022-02-16
44139.26,3155.23,2022-02-16
44066.3,3147.39,2022-02-16
44068.27,3145.63,2022-02-16
44102.55,3147.99,2022-02-16
44153.95,3155.65,2022-02-16
44094.01,3150.89,2022-02-16
43999.08,3145.89,2022-02-16
43985.34,3140.82,2022-02-16
44007.47,3138.12,2022-02-16
43968.47,3136.26,2022-02-16
43988.69,3138.74,2022-02-16
44034.29,3143.2,2022-02-16
44012.15,3139.35,2022-02-16
44028.7,3140.56,2022-02-16
44014.29,3142.94,2022-02-16
43996.54,3139.84,2022-02-16
43966.27,3136.6,2022-02-16
43930.51,3138.01,2022-02-16
43947.65,3138.03,2022-02-16
43995.98,3142.74,2022-02-16
43985.0,3144.64,2022-02-16
44014.7,3147.7,2022-02-16
44068.38,3154.99,2022-02-16
44109.81,3160.69,2022-02-16
44133.13,3169.23,2022-02-16
44130.0,3169.55,2022-02-16
44128.48,3167.27,2022-02-16
44082.57,3158.55,2022-02-16
44086.73,3157.25,2022-02-16
44000.01,3142.8,2022-02-16
43980.12,3140.42,2022-02-16
44022.97,3145.78,2022-02-16
43988.21,3144.36,2022-02-16
43959.09,3141.65,2022-02-16
43971.26,3141.0,2022-02-16
43957.0,3139.3,2022-02-16
43930.38,3134.95,2022-02-16
43929.99,3134.46,2022-02-16
43752.8,3123.06,2022-02-16
43811.02,3121.26,2022-02-16
43706.23,3107.07,2022-02-16
43802.83,3119.2,2022-02-16
43825.01,3119.7,2022-02-16
43842.67,3120.37,2022-02-16
43833.0,3119.51,2022-02-16
43852.09,3120.71,2022-02-16
43893.67,3123.61,2022-02-16
43914.99,3123.99,2022-02-16
44028.88,3133.05,2022-02-16
44071.38,3134.7,2022-02-16
44040.01,3129.74,2022-02-16
44007.11,3125.54,2022-02-16
44072.37,3129.63,2022-02-16
44016.83,3127.63,2022-02-16
44034.44,3128.45,2022-02-16
43994.45,3125.01,2022-02-16
44056.51,3127.99,2022-02-16
44065.69,3130.19,2022-02-16
44056.97,3128.99,2022-02-16
44077.86,3129.79,2022-02-16
44094.72,3128.85,2022-02-16
44102.8,3132.19,2022-02-16
44180.01,3145.14,2022-02-16
44168.0,3142.66,2022-02-16
44081.11,3133.67,2022-02-16
44118.19,3141.69,2022-02-16
44090.3,3137.92,2022-02-16
44105.01,3139.59,2022-02-16
44123.1,3141.25,2022-02-16
44051.09,3135.75,2022-02-16
44028.14,3135.03,2022-02-16
44064.12,3143.41,2022-02-16
44037.33,3138.53,2022-02-16
44008.43,3136.58,2022-02-16
43990.39,3131.3,2022-02-16
43971.17,3127.83,2022-02-16
43978.53,3129.73,2022-02-16
44000.0,3134.32,2022-02-16
44039.38,3138.58,2022-02-16
44106.03,3140.1,2022-02-16
44095.71,3140.74,2022-02-16
44128.65,3145.47,2022-02-16
44184.2,3149.5,2022-02-16
44196.08,3150.17,2022-02-16
44218.95,3151.8,2022-02-16
44207.6,3150.39,2022-02-16
44263.83,3156.07,2022-02-16
44303.16,3159.46,2022-02-16
44268.2,3157.09,2022-02-16
44246.47,3154.57,2022-02-16
44239.99,3154.64,2022-02-16
44157.01,3142.63,2022-02-16
44203.76,3146.75,2022-02-16
44152.59,3143.45,2022-02-16
44147.08,3138.16,2022-02-16
44211.52,3146.99,2022-02-16
44104.41,3139.28,2022-02-16
44129.44,3141.03,2022-02-16
44144.97,3142.83,2022-02-16
44127.73,3141.48,2022-02-16
44170.07,3146.94,2022-02-16
44220.0,3150.67,2022-02-16
44166.24,3145.77,2022-02-16
44054.47,3135.66,2022-02-16
44092.17,3138.88,2022-02-16
44029.09,3129.59,2022-02-16
44005.23,3127.5,2022-02-16
44049.99,3130.16,2022-02-16
44020.39,3131.34,2022-02-16
44038.22,3131.09,2022-02-16
44038.46,3131.07,2022-02-16
43912.91,3117.31,2022-02-16
43950.69,3118.5,2022-02-16
43954.04,3119.74,2022-02-16
44006.29,3122.44,2022-02-16
44087.46,3128.36,2022-02-16
44077.69,3129.04,2022-02-16
44120.76,3130.79,2022-02-16
44111.61,3130.19,2022-02-16
44257.63,3139.56,2022-02-16
44212.78,3136.13,2022-02-16
44164.99,3130.91,2022-02-16
44168.07,3134.0,2022-02-16
44150.01,3132.61,2022-02-16
44130.0,3129.96,2022-02-16
44124.87,3130.73,2022-02-16
44201.12,3139.48,2022-02-16
44164.6,3134.71,2022-02-16
44150.35,3135.31,2022-02-16
44159.58,3135.83,2022-02-16
44173.15,3135.64,2022-02-16
44189.53,3139.4,2022-02-16
44130.89,3130.9,2022-02-16
44040.64,3122.4,2022-02-16
44068.88,3125.7,2022-02-16
44113.58,3130.67,2022-02-16
44092.3,3130.93,2022-02-16
44168.71,3137.21,2022-02-16
44044.02,3122.31,2022-02-16
44004.45,3114.14,2022-02-16
44042.99,3117.66,2022-02-16
44021.76,3116.84,2022-02-16
44032.98,3117.78,2022-02-16
43999.99,3112.69,2022-02-16
44045.26,3118.41,2022-02-16
44028.78,3120.44,2022-02-16
44001.0,3116.02,2022-02-16
43990.0,3117.44,2022-02-16
43982.01,3112.57,2022-02-16
43858.38,3095.51,2022-02-16
43949.01,3101.99,2022-02-16
43842.51,3090.56,2022-02-16
43647.88,3071.93,2022-02-16
43637.99,3074.4,2022-02-16
43637.97,3073.66,2022-02-16
43680.28,3076.95,2022-02-16
43630.9,3074.18,2022-02-16
43669.99,3071.58,2022-02-16
43678.53,3073.01,2022-02-16
43595.08,3061.51,2022-02-16
43642.84,3064.54,2022-02-16
43690.35,3073.84,2022-02-16
43612.29,3067.93,2022-02-16
43569.0,3061.18,2022-02-16
43580.28,3061.93,2022-02-16
43401.38,3059.6,2022-02-16
43490.21,3062.12,2022-02-16
43597.16,3073.0,2022-02-16
43616.76,3068.93,2022-02-16
43590.68,3069.06,2022-02-16
43535.43,3061.39,2022-02-16
43630.26,3067.86,2022-02-16
43630.97,3068.29,2022-02-16
43602.81,3062.06,2022-02-16
43666.63,3069.18,2022-02-16
43671.47,3072.77,2022-02-16
43649.34,3070.46,2022-02-16
43615.48,3070.45,2022-02-16
43598.63,3066.27,2022-02-16
43587.46,3066.98,2022-02-16
43543.07,3067.14,2022-02-16
43449.35,3056.71,2022-02-16
43371.42,3047.86,2022-02-16
43497.0,3060.66,2022-02-16
43571.14,3067.58,2022-02-16
43526.82,3064.81,2022-02-16
43568.91,3068.0,2022-02-16
43539.85,3066.79,2022-02-16
43584.4,3075.22,2022-02-16
43626.28,3081.55,2022-02-16
43647.36,3080.65,2022-02-16
43658.69,3081.33,2022-02-16
43622.04,3078.75,2022-02-16
43598.51,3073.52,2022-02-16
43656.1,3078.12,2022-02-16
43639.5,3076.5,2022-02-16
43673.57,3081.32,2022-02-16
43568.3,3069.14,2022-02-16
43610.0,3072.22,2022-02-16
43597.66,3072.34,2022-02-16
43597.02,3072.01,2022-02-16
43562.46,3070.43,2022-02-16
43573.76,3070.7,2022-02-16
43530.92,3067.14,2022-02-16
43631.14,3076.78,2022-02-16
43649.99,3077.76,2022-02-16
43652.9,3076.83,2022-02-16
43672.6,3084.28,2022-02-16
43674.65,3088.03,2022-02-16
43684.43,3086.31,2022-02-16
43751.32,3091.44,2022-02-16
43694.0,3084.0,2022-02-16
43744.96,3087.03,2022-02-16
43839.98,3095.05,2022-02-16
43847.16,3093.5,2022-02-16
43996.41,3108.82,2022-02-16
44060.04,3130.45,2022-02-16
43999.22,3127.93,2022-02-16
44131.96,3149.64,2022-02-16
44216.4,3161.76,2022-02-16
44233.19,3177.08,2022-02-16
44250.69,3173.04,2022-02-16
44244.98,3170.51,2022-02-16
44157.5,3162.09,2022-02-16
44181.78,3156.53,2022-02-16
44210.16,3164.87,2022-02-16
44220.0,3169.28,2022-02-16
44326.3,3177.72,2022-02-16
44264.3,3166.41,2022-02-16
44245.28,3165.77,2022-02-16
44293.06,3175.79,2022-02-16
44211.6,3169.44,2022-02-16
44229.92,3170.84,2022-02-16
44182.09,3163.5,2022-02-16
44185.31,3161.31,2022-02-16
44178.6,3160.58,2022-02-16
44162.37,3158.16,2022-02-16
44124.05,3154.09,2022-02-16
44093.62,3148.58,2022-02-16
44163.99,3157.99,2022-02-16
44139.81,3157.73,2022-02-16
44089.77,3153.76,2022-02-16
44071.6,3152.92,2022-02-16
44102.95,3150.52,2022-02-16
44098.0,3149.4,2022-02-16
44068.8,3147.66,2022-02-16
44030.48,3140.54,2022-02-16
44013.29,3140.08,2022-02-16
43966.75,3131.79,2022-02-16
43977.52,3133.51,2022-02-16
44068.34,3140.52,2022-02-16
44037.46,3134.39,2022-02-16
44008.6,3133.69,2022-02-16
44007.55,3134.61,2022-02-16
44020.01,3135.31,2022-02-16
44086.2,3144.71,2022-02-16
44129.48,3146.2,2022-02-16
44125.45,3149.0,2022-02-16
44060.28,3141.44,2022-02-16
44107.7,3148.3,2022-02-16
44036.7,3140.6,2022-02-16
44020.01,3138.06,2022-02-16
44010.49,3136.27,2022-02-16
44052.79,3141.3,2022-02-16
44127.6,3147.13,2022-02-16
44091.86,3144.16,2022-02-16
44110.01,3146.0,2022-02-16
44140.0,3148.24,2022-02-16
44164.98,3152.3,2022-02-16
44126.82,3147.14,2022-02-16
44097.41,3147.0,2022-02-16
44038.38,3139.67,2022-02-16
44028.69,3136.23,2022-02-16
43942.11,3126.49,2022-02-16
43873.56,3122.3,2022-02-16
43829.1,3122.39,2022-02-17
43883.58,3127.78,2022-02-17
43878.0,3127.74,2022-02-17
43890.91,3131.73,2022-02-17
43832.48,3132.44,2022-02-17
43847.23,3135.75,2022-02-17
43930.4,3143.66,2022-02-17
43923.21,3141.89,2022-02-17
43950.0,3143.15,2022-02-17
43965.53,3144.07,2022-02-17
43991.9,3149.65,2022-02-17
44060.74,3150.99,2022-02-17
44052.4,3152.38,2022-02-17
44026.08,3149.61,2022-02-17
44032.22,3145.67,2022-02-17
44100.14,3150.22,2022-02-17
44097.81,3148.46,2022-02-17
44104.44,3147.89,2022-02-17
44077.16,3144.77,2022-02-17
44030.93,3138.79,2022-02-17
44005.52,3137.24,2022-02-17
43975.33,3137.06,2022-02-17
43983.12,3138.25,2022-02-17
44006.09,3142.48,2022-02-17
44001.52,3143.03,2022-02-17
44080.42,3149.73,2022-02-17
44066.86,3147.41,2022-02-17
43964.98,3136.31,2022-02-17
43843.8,3121.2,2022-02-17
43856.29,3124.23,2022-02-17
43935.88,3131.11,2022-02-17
43965.94,3131.56,2022-02-17
44007.18,3132.56,2022-02-17
43949.89,3129.08,2022-02-17
44018.22,3133.59,2022-02-17
43995.48,3132.55,2022-02-17
43997.99,3131.84,2022-02-17
43952.14,3125.93,2022-02-17
43940.75,3121.06,2022-02-17
43925.05,3117.27,2022-02-17
43954.16,3118.27,2022-02-17
43961.13,3116.35,2022-02-17
43918.94,3110.1,2022-02-17
43835.03,3101.0,2022-02-17
43764.36,3097.42,2022-02-17
43822.32,3101.41,2022-02-17
43742.71,3097.45,2022-02-17
43583.05,3083.85,2022-02-17
43383.72,3061.11,2022-02-17
43474.81,3060.28,2022-02-17
43565.32,3073.14,2022-02-17
43600.0,3070.81,2022-02-17
43586.48,3071.54,2022-02-17
43552.04,3066.48,2022-02-17
43653.72,3073.99,2022-02-17
43632.05,3070.49,2022-02-17
43622.19,3068.93,2022-02-17
43700.01,3072.68,2022-02-17
43584.58,3064.0,2022-02-17
43615.72,3065.0,2022-02-17
43581.03,3059.45,2022-02-17
43666.01,3067.53,2022-02-17
43653.52,3067.23,2022-02-17
43663.07,3070.77,2022-02-17
43626.08,3067.5,2022-02-17
43655.45,3071.11,2022-02-17
43672.37,3072.32,2022-02-17
43613.79,3067.55,2022-02-17
43604.74,3067.85,2022-02-17
43562.69,3063.23,2022-02-17
43580.0,3064.31,2022-02-17
43617.4,3068.92,2022-02-17
43640.01,3071.45,2022-02-17
43617.0,3068.87,2022-02-17
43604.17,3070.24,2022-02-17
43652.87,3076.09,2022-02-17
43674.68,3078.9,2022-02-17
43799.92,3089.52,2022-02-17
43764.43,3088.82,2022-02-17
43798.94,3090.73,2022-02-17
43840.0,3099.06,2022-02-17
43841.12,3097.45,2022-02-17
43839.0,3100.22,2022-02-17
43838.8,3098.97,2022-02-17
43790.56,3093.25,2022-02-17
43803.14,3090.95,2022-02-17
43790.07,3088.01,2022-02-17
43759.42,3087.01,2022-02-17
43776.94,3091.42,2022-02-17
43771.65,3081.72,2022-02-17
43812.8,3091.93,2022-02-17
43801.41,3089.23,2022-02-17
43865.46,3100.52,2022-02-17
43900.82,3108.0,2022-02-17
43893.65,3106.22,2022-02-17
43919.46,3109.28,2022-02-17
43942.04,3119.4,2022-02-17
43996.74,3132.2,2022-02-17
43929.36,3126.07,2022-02-17
43903.0,3126.84,2022-02-17
43844.09,3119.68,2022-02-17
43637.96,3083.01,2022-02-17
43513.44,3061.74,2022-02-17
43441.02,3050.82,2022-02-17
43489.99,3065.24,2022-02-17
43444.05,3063.24,2022-02-17
43433.01,3063.99,2022-02-17
43468.21,3065.11,2022-02-17
43420.25,3058.63,2022-02-17
43386.97,3058.65,2022-02-17
43377.25,3058.6,2022-02-17
43187.28,3047.55,2022-02-17
43169.78,3054.72,2022-02-17
43249.99,3060.9,2022-02-17
43257.97,3056.65,2022-02-17
43170.0,3053.01,2022-02-17
43156.35,3054.3,2022-02-17
43176.83,3059.06,2022-02-17
43192.16,3060.56,2022-02-17
43216.34,3060.44,2022-02-17
43266.73,3065.82,2022-02-17
43308.95,3069.28,2022-02-17
43341.99,3076.5,2022-02-17
43302.19,3072.55,2022-02-17
43269.92,3069.01,2022-02-17
43237.73,3064.47,2022-02-17
43220.49,3061.09,2022-02-17
43192.12,3058.68,2022-02-17
43185.24,3058.29,2022-02-17
43129.0,3055.35,2022-02-17
43117.22,3055.14,2022-02-17
43049.99,3049.71,2022-02-17
43106.1,3052.43,2022-02-17
43066.33,3048.36,2022-02-17
43151.89,3059.42,2022-02-17
43127.69,3058.62,2022-02-17
43157.53,3058.66,2022-02-17
43133.71,3055.08,2022-02-17
43149.1,3059.38,2022-02-17
43060.02,3051.76,2022-02-17
43129.24,3059.33,2022-02-17
43179.6,3065.17,2022-02-17
43115.9,3059.0,2022-02-17
43164.05,3065.52,2022-02-17
43313.16,3079.35,2022-02-17
43330.18,3084.81,2022-02-17
43311.03,3086.67,2022-02-17
43330.93,3082.11,2022-02-17
43298.87,3075.99,2022-02-17
43298.89,3080.36,2022-02-17
43277.98,3073.52,2022-02-17
43239.99,3068.78,2022-02-17
43283.81,3072.73,2022-02-17
43263.11,3068.26,2022-02-17
43190.56,3061.0,2022-02-17
43213.25,3063.75,2022-02-17
43216.36,3064.92,2022-02-17
43094.67,3051.78,2022-02-17
43111.68,3053.49,2022-02-17
43064.99,3045.84,2022-02-17
42588.96,3024.83,2022-02-17
42554.78,3018.42,2022-02-17
42637.29,3029.31,2022-02-17
42633.87,3030.04,2022-02-17
42448.13,3014.78,2022-02-17
42423.57,3009.42,2022-02-17
42243.54,2993.98,2022-02-17
42239.99,2994.15,2022-02-17
42379.38,3011.63,2022-02-17
42181.81,3005.44,2022-02-17
42209.18,3005.31,2022-02-17
42270.0,3005.45,2022-02-17
42134.2,2999.72,2022-02-17
42159.5,3000.54,2022-02-17
42256.98,3009.7,2022-02-17
42247.88,3010.75,2022-02-17
42187.8,3004.84,2022-02-17
42065.53,2989.79,2022-02-17
41942.65,2970.45,2022-02-17
41926.31,2973.73,2022-02-17
42055.23,2988.23,2022-02-17
42074.63,2992.74,2022-02-17
42048.13,2991.74,2022-02-17
41963.99,2983.1,2022-02-17
41900.0,2977.42,2022-02-17
41931.94,2980.72,2022-02-17
41987.63,2984.84,2022-02-17
42003.54,2989.08,2022-02-17
41958.71,2981.41,2022-02-17
41884.61,2976.18,2022-02-17
41814.98,2981.91,2022-02-17
41925.44,2989.26,2022-02-17
41764.48,2971.67,2022-02-17
41830.99,2982.18,2022-02-17
42042.88,2997.92,2022-02-17
42047.11,2996.2,2022-02-17
41936.67,2987.15,2022-02-17
41948.59,2991.22,2022-02-17
42036.61,2998.43,2022-02-17
42010.82,2995.08,2022-02-17
42026.62,2996.22,2022-02-17
42088.67,3004.43,2022-02-17
41962.52,2989.0,2022-02-17
41979.68,2981.18,2022-02-17
41972.33,2977.12,2022-02-17
41804.71,2955.96,2022-02-17
41829.32,2960.93,2022-02-17
41855.88,2966.76,2022-02-17
41904.81,2970.15,2022-02-17
41829.01,2966.05,2022-02-17
41902.41,2971.24,2022-02-17
41873.49,2968.88,2022-02-17
41854.66,2962.33,2022-02-17
41715.68,2945.63,2022-02-17
41797.99,2954.5,2022-02-17
41746.21,2950.21,2022-02-17
41742.47,2944.99,2022-02-17
41748.24,2944.56,2022-02-17
41403.24,2922.59,2022-02-17
41118.51,2906.64,2022-02-17
41109.43,2907.76,2022-02-17
40975.51,2895.52,2022-02-17
40915.22,2895.49,2022-02-17
40965.93,2897.79,2022-02-17
41088.0,2905.01,2022-02-17
41165.0,2911.51,2022-02-17
41305.99,2920.77,2022-02-17
41292.65,2922.59,2022-02-17
41221.6,2921.24,2022-02-17
41145.03,2908.77,2022-02-17
41134.33,2908.55,2022-02-17
41120.64,2903.79,2022-02-17
40992.22,2895.42,2022-02-17
41091.76,2906.08,2022-02-17
41087.53,2906.36,2022-02-17
41103.78,2905.06,2022-02-17
41106.76,2906.84,2022-02-17
41145.78,2912.14,2022-02-17
41165.28,2915.33,2022-02-17
41201.62,2910.36,2022-02-17
41088.29,2902.55,2022-02-17
41029.59,2892.32,2022-02-17
41088.77,2899.95,2022-02-17
40995.31,2894.88,2022-02-17
41034.54,2895.96,2022-02-17
40981.81,2893.27,2022-02-17
40851.2,2885.75,2022-02-17
41004.59,2903.66,2022-02-17
41055.09,2911.5,2022-02-17
40989.92,2905.44,2022-02-17
40918.18,2899.85,2022-02-17
40882.85,2900.14,2022-02-17
40863.01,2900.53,2022-02-17
40622.2,2888.07,2022-02-17
40579.78,2885.59,2022-02-17
40427.76,2875.01,2022-02-17
40166.59,2858.59,2022-02-17
40297.79,2862.7,2022-02-17
40617.17,2884.24,2022-02-17
40614.24,2887.84,2022-02-17
40589.19,2884.29,2022-02-17
40533.94,2880.59,2022-02-17
40696.29,2895.38,2022-02-17
40666.82,2893.83,2022-02-17
40619.63,2888.18,2022-02-17
40623.2,2886.51,2022-02-17
40531.21,2881.87,2022-02-17
40514.14,2879.19,2022-02-17
40491.82,2877.57,2022-02-17
40524.03,2879.9,2022-02-17
40590.97,2886.02,2022-02-17
40568.21,2883.32,2022-02-17
40613.37,2885.24,2022-02-17
40675.4,2890.53,2022-02-17
40657.06,2891.5,2022-02-17
40711.68,2899.37,2022-02-17
40618.61,2889.82,2022-02-17
40635.38,2892.66,2022-02-17
40628.75,2890.89,2022-02-17
40695.27,2897.41,2022-02-17
40733.83,2897.19,2022-02-17
40666.06,2893.72,2022-02-17
40626.86,2888.22,2022-02-17
40609.4,2884.7,2022-02-17
40577.57,2883.9,2022-02-17
40534.71,2877.74,2022-02-17
40525.0,2879.08,2022-02-17
40515.7,2891.87,2022-02-17
40431.17,2878.27,2022-02-18
40585.28,2891.27,2022-02-18
40439.73,2872.26,2022-02-18
40448.57,2876.33,2022-02-18
40488.66,2874.01,2022-02-18
40589.17,2882.67,2022-02-18
40579.31,2881.68,2022-02-18
40609.67,2888.3,2022-02-18
40527.28,2881.38,2022-02-18
40381.05,2871.5,2022-02-18
40546.74,2888.34,2022-02-18
40563.91,2889.73,2022-02-18
40500.71,2886.42,2022-02-18
40415.39,2877.74,2022-02-18
40427.77,2876.74,2022-02-18
40461.69,2883.6,2022-02-18
40385.1,2872.6,2022-02-18
40369.06,2871.24,2022-02-18
40600.0,2892.0,2022-02-18
40802.7,2905.52,2022-02-18
40881.7,2914.21,2022-02-18
40873.22,2911.31,2022-02-18
40814.87,2908.06,2022-02-18
40784.37,2908.46,2022-02-18
40824.07,2912.61,2022-02-18
40793.16,2912.4,2022-02-18
40717.0,2906.56,2022-02-18
40784.0,2911.92,2022-02-18
40783.52,2908.58,2022-02-18
40718.68,2903.84,2022-02-18
40732.85,2906.33,2022-02-18
40670.85,2899.23,2022-02-18
40735.04,2902.0,2022-02-18
40714.7,2903.76,2022-02-18
40735.39,2904.6,2022-02-18
40762.43,2905.12,2022-02-18
40707.14,2900.39,2022-02-18
40764.28,2910.2,2022-02-18
40724.94,2910.8,2022-02-18
40635.37,2904.82,2022-02-18
40637.09,2906.6,2022-02-18
40673.92,2909.11,2022-02-18
40666.09,2907.67,2022-02-18
40647.06,2906.5,2022-02-18
40637.43,2904.33,2022-02-18
40677.29,2907.27,2022-02-18
40707.83,2907.75,2022-02-18
40691.98,2907.36,2022-02-18
40706.32,2906.44,2022-02-18
40696.23,2906.63,2022-02-18
40645.9,2901.08,2022-02-18
40659.11,2897.51,2022-02-18
40734.94,2902.01,2022-02-18
40711.0,2899.45,2022-02-18
40773.82,2902.0,2022-02-18
40732.19,2899.91,2022-02-18
40745.9,2900.28,2022-02-18
40640.96,2892.62,2022-02-18
40562.78,2882.93,2022-02-18
40513.23,2878.02,2022-02-18
40564.71,2881.25,2022-02-18
40550.05,2881.68,2022-02-18
40570.43,2884.95,2022-02-18
40590.24,2889.26,2022-02-18
40580.99,2887.97,2022-02-18
40601.23,2891.25,2022-02-18
40623.6,2894.83,2022-02-18
40692.16,2898.97,2022-02-18
40605.23,2893.08,2022-02-18
40667.25,2899.14,2022-02-18
40628.99,2896.33,2022-02-18
40625.63,2898.94,2022-02-18
40615.64,2897.33,2022-02-18
40623.99,2898.66,2022-02-18
40664.17,2903.62,2022-02-18
40666.77,2902.61,2022-02-18
40671.97,2903.31,2022-02-18
40640.52,2902.35,2022-02-18
40612.4,2898.01,2022-02-18
40666.27,2905.39,2022-02-18
40739.91,2911.01,2022-02-18
40709.39,2907.04,2022-02-18
40711.74,2908.22,2022-02-18
40712.19,2907.4,2022-02-18
40703.61,2905.99,2022-02-18
40731.99,2909.08,2022-02-18
40754.16,2910.22,2022-02-18
40773.34,2916.15,2022-02-18
40724.61,2911.71,2022-02-18
40583.3,2899.01,2022-02-18
40616.49,2901.68,2022-02-18
40627.4,2901.14,2022-02-18
40660.36,2904.01,2022-02-18
40642.75,2902.58,2022-02-18
40610.05,2899.37,2022-02-18
40665.81,2905.25,2022-02-18
40702.63,2910.74,2022-02-18
40727.43,2914.15,2022-02-18
40729.38,2915.33,2022-02-18
40722.4,2915.85,2022-02-18
40727.66,2914.45,2022-02-18
40696.17,2913.06,2022-02-18
40737.32,2915.01,2022-02-18
40751.52,2915.0,2022-02-18
40792.97,2922.4,2022-02-18
40804.41,2931.66,2022-02-18
40806.08,2934.04,2022-02-18
40868.39,2939.32,2022-02-18
40834.85,2935.88,2022-02-18
40839.76,2933.39,2022-02-18
40799.97,2928.86,2022-02-18
40786.68,2927.94,2022-02-18
40807.64,2929.8,2022-02-18
40829.99,2932.44,2022-02-18
40877.25,2934.62,2022-02-18
40853.31,2931.52,2022-02-18
40870.07,2929.55,2022-02-18
40910.0,2930.48,2022-02-18
40857.57,2928.62,2022-02-18
40873.0,2930.15,2022-02-18
40799.11,2920.74,2022-02-18
40777.56,2920.0,2022-02-18
40787.64,2919.62,2022-02-18
40787.28,2916.87,2022-02-18
40706.0,2907.82,2022-02-18
40760.24,2916.84,2022-02-18
40745.31,2914.99,2022-02-18
40786.87,2918.49,2022-02-18
40745.21,2913.44,2022-02-18
40821.26,2920.43,2022-02-18
40822.82,2920.73,2022-02-18
40788.01,2917.3,2022-02-18
40593.27,2902.68,2022-02-18
40500.81,2891.99,2022-02-18
40414.6,2891.57,2022-02-18
40353.68,2892.83,2022-02-18
40384.54,2894.18,2022-02-18
40364.47,2891.89,2022-02-18
40324.83,2891.13,2022-02-18
40211.96,2885.68,2022-02-18
40264.56,2887.0,2022-02-18
40328.95,2889.47,2022-02-18
40242.15,2881.27,2022-02-18
40178.94,2878.66,2022-02-18
40307.05,2885.7,2022-02-18
